Region/country/area,Technology,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
North America,Marine,20,20,20,20.09,20.09,20.005,20.04,20.04,20,20,20,20,20.7
North America,Wind,43836.295,51661.568,67469.899,70121.764,76693.786,87252.236,97526.362,104261.17,111662.495,123596.866,139295.02,154477.417,163469.782
North America,Onshore wind energy,43836.295,51661.568,67469.899,70121.764,76693.766,87252.216,97497.062,104231.87,111633.195,123567.566,139265.72,154436.117,163428.482
North America,Offshore wind energy,0,0,0,0,0.02,0.02,29.3,29.3,29.3,29.3,29.3,41.3,41.3
North America,Solar,3660.81,6313.9,9451.8,14564.5,20129.468,27042.846,38731.274,47827.58,57664.938,69658.452,86762.012,108125.419,127697.593
North America,Solar photovoltaic,3187.81,5842.4,8975.8,13278.1,18462.768,25284.946,36973.374,46069.68,55891.038,67883.352,84997.112,106628.419,126200.593
North America,Concentrated solar power,473,471.5,476,1286.4,1666.7,1757.9,1757.9,1757.9,1773.9,1775.1,1764.9,1497,1497
North America,Bioenergy,12787.863,12976.404,13890.927,15223.287,15698.17,16334.32,16521.648,16591.07,16379.614,15692.419,15537.33,14990.227,14962.567
North America,Solid biofuels and renewable municipal waste,10793.745,10816.808,11391.243,12523.955,12873.427,13538.777,13712.787,13714.006,13496.042,12997.147,12950.239,12537.045,12521.705
North America,Renewable municipal waste,1156.88,1173.53,1181.93,1179.93,1175.13,1177.68,1244.28,1260.08,1254.63,1197.93,1198.48,1195.98,1162.98
North America,Bagasse,613.1,580.1,633.1,705.1,796.1,912.1,977,986,986,986,986,986,986
North America,Other solid biofuels,9024,9063,9576,10573,10836,11362,11405,11381,11255,10813,10766,10355,10373
North America,Liquid biofuels,114.8,114.8,114.8,120.8,120.8,114.8,114.8,124.8,175.2,62.2,62.2,62.2,62.2
North America,Biogas,1879.318,2044.796,2384.884,2578.532,2703.943,2680.743,2694.061,2752.264,2708.372,2633.072,2524.891,2390.982,2378.662
North America,Geothermal,3287.6,3217.2,3425.1,3465,3382.3,3439.5,3440.1,3431.8,3392.8,3528.9,3545.4,3595.2,3651.1
Bermuda,Total renewable energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Total renewable energy,81215.283,83392.868,84538.353,86765.657,89508.222,95612.122,97483.502,98638.302,100118.552,100630.557,101339.657,104288.316,106873.916
Canada,Hydropower,75078,75573,75537,75511,75474,79405,80304,80831,81570,81570,81574.7,82910.799,83723.599
Canada,Renewable hydropower,74901,75396,75363,75337,75300,79231,80130,80657,81396,81396,81400.7,82736.799,83549.599
Canada,Pumped storage,177,177,174,174,174,174,174,174,174,174,174,174,174
Canada,Marine,20,20,20,20,20,20,20,20,20,20,20,20,20.7
Canada,Wind,3967,5265,6201,7801,9694,11214,11973,12250,12816,13220,13636,14303.56,15295.46
Canada,Onshore wind energy,3967,5265,6201,7801,9694,11214,11973,12250,12816,13220,13636,14303.56,15295.46
Canada,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Solar,249,628,766,1210,1843,2519,2665,2932,3095,3327,3609,4554,5325.8
Canada,Solar photovoltaic,249,628,766,1210,1843,2519,2665,2932,3095,3327,3609,4554,5325.8
Canada,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Bioenergy,2078.283,2083.868,2188.353,2397.657,2651.222,2628.122,2695.502,2779.302,2791.552,2667.557,2673.957,2673.957,2682.357
Canada,Solid biofuels and renewable municipal waste,1862.265,1862.265,1942.765,2128.865,2380.5,2356.5,2423.5,2502.5,2514.5,2390.505,2390.505,2390.505,2398.905
Canada,Renewable municipal waste,38.5,38.5,38.5,38.5,38.5,38.5,38.5,37.5,37.5,37.5,37.5,37.5,37.5
Canada,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Other solid biofuels,1824,1824,1904,2090,2342,2318,2385,2465,2477,2353,2353,2353,2361
Canada,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Biogas,216.018,221.603,245.588,268.792,270.722,271.622,272.002,276.802,277.052,277.052,283.452,283.452,283.452
Canada,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Total renewable energy,69.38,69.38,91.88,91.88,91.88,91.88,91.88,91.88,92.069,92.069,92.271,92.52,92.52
Greenland,Hydropower,68.8,68.8,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3
Greenland,Renewable hydropower,68.8,68.8,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3
Greenland,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Wind,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05
Greenland,Onshore wind energy,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05
Greenland,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Solar,0,0,0,0,0,0,0,0,0.139,0.139,0.341,0.59,0.59
Greenland,Solar photovoltaic,0,0,0,0,0,0,0,0,0.139,0.139,0.341,0.59,0.59
Greenland,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Bioenergy,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
Greenland,Solid biofuels and renewable municipal waste,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
Greenland,Renewable municipal waste,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
Greenland,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Total renewable energy,13441.81,13420.906,14831.944,15263.7,16702.158,17415.318,19111.966,19855.918,21325.897,26531.176,28955.397,30617.636,31954.046
Mexico,Hydropower,11597,11571,11626,11633,12464,12223,12580,12628,12643,13301,13301,13303,13303
Mexico,Renewable hydropower,11597,11571,11626,11633,12464,12223,12580,12628,12643,13301,13301,13303,13303
Mexico,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Wind,519,601,1815,2122,2569,3271,4051,4180.39,4180.26,6541.26,6995.43,7154.53,7312.66
Mexico,Onshore wind energy,519,601,1815,2122,2569,3271,4051,4180.39,4180.26,6541.26,6995.43,7154.53,7312.66
Mexico,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Solar,29.81,42.4,72.8,109,174.34,287,632.6,1125.74,2582.805,4744.084,6711.574,8179.916,9356.156
Mexico,Solar photovoltaic,29.81,42.4,72.8,109,174.34,287,632.6,1125.74,2566.805,4727.084,6694.574,8162.916,9339.156
Mexico,Concentrated solar power,0,0,0,0,0,0,0,0,16,17,17,17,17
Mexico,Bioenergy,413,398.506,485.144,541.7,626.818,736.318,924.866,973.288,971.332,971.332,973.893,981.69,983.73
Mexico,Solid biofuels and renewable municipal waste,392,366.713,447.848,505.36,590.597,700.097,877.607,916.726,916.312,916.312,916.854,917.46,917.52
Mexico,Renewable municipal waste,8,15.5,41.5,27,21,14.5,81,99.5,99.5,99.5,99.5,99.5,99.5
Mexico,Bagasse,384,351,406,478,569,685,796,816,816,816,816,816,816
Mexico,Other solid biofuels,0,0,0,0,1,1,1,1,1,1,1,2,2
Mexico,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Biogas,21,31.793,37.296,36.34,36.221,36.221,47.259,56.562,55.02,55.02,57.039,64.23,66.21
Mexico,Geothermal,883,808,833,858,868,898,923.5,948.5,948.5,973.5,973.5,998.5,998.5
Saint Pierre and Miquelon,Total renewable energy,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Wind,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Onshore wind energy,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,Total renewable energy,138041.695,146793.018,164437.149,171341.004,180970.454,196010.087,216174.125,230714.178,245596.194,263819.848,293392.184,326146.872,351675.771
United States of America,Hydropower,101120.4,101040.9,101226.9,101692.9,102270.2,102361.2,102847.749,102851.318,102961.565,102813.713,103089.647,103060.382,103138.512
United States of America,Renewable hydropower,82609.4,82451.9,82561.9,83006.9,83494.2,83495.2,83820.749,83792.318,83882.565,83788.713,83826.747,83805.982,83850.612
United States of America,Pumped storage,18511,18589,18665,18686,18776,18866,19027,19059,19079,19025,19262.9,19254.4,19287.9
United States of America,Marine,0,0,0,0.09,0.09,0.005,0.04,0.04,0,0,0,0,0
United States of America,Wind,39349.695,45794.968,59453.299,60198.164,64430.186,72767.236,81502.362,87830.78,94666.185,103835.556,118663.54,133019.277,140861.612
United States of America,Onshore wind energy,39349.695,45794.968,59453.299,60198.164,64430.166,72767.216,81473.062,87801.48,94636.885,103806.256,118634.24,132977.977,140820.312
United States of America,Offshore wind energy,0,0,0,0,0.02,0.02,29.3,29.3,29.3,29.3,29.3,41.3,41.3
United States of America,Solar,3382,5643.5,8613,13245.5,18112.128,24236.846,35433.674,43769.84,51986.994,61587.229,76441.097,95390.913,113015.047
United States of America,Solar photovoltaic,2909,5172,8137,11959.1,16445.428,22478.946,33675.774,42011.94,50229.094,59829.129,74693.197,93910.913,111535.047
United States of America,Concentrated solar power,473,471.5,476,1286.4,1666.7,1757.9,1757.9,1757.9,1757.9,1758.1,1747.9,1480,1480
United States of America,Bioenergy,10296,10493.45,11216.85,12283.35,12419.55,12969.3,12900.7,12837.9,12616.15,12052.95,11888.9,11334,11295.9
United States of America,Solid biofuels and renewable municipal waste,8538.9,8587.25,9000.05,9889.15,9901.75,10481.6,10411.1,10294.2,10064.65,9689.75,9642.3,9228.5,9204.7
United States of America,Renewable municipal waste,1109.8,1118.95,1101.35,1113.85,1115.05,1124.1,1124.2,1122.5,1117.05,1060.35,1060.9,1058.4,1025.4
United States of America,Bagasse,229.1,229.1,227.1,227.1,227.1,227.1,181,170,170,170,170,170,170
United States of America,Other solid biofuels,7200,7239,7672,8482,8494,9043,9019,8915,8778,8459,8411,8000,8009
United States of America,Liquid biofuels,114.8,114.8,114.8,120.8,120.8,114.8,114.8,124.8,175.2,62.2,62.2,62.2,62.2
United States of America,Biogas,1642.3,1791.4,2102,2273.4,2397,2372.9,2374.8,2418.9,2376.3,2301,2184.4,2043.3,2029
United States of America,Geothermal,2404.6,2409.2,2592.1,2607,2514.3,2541.5,2516.6,2483.3,2444.3,2555.4,2571.9,2596.7,2652.6
Oceania,Total renewable energy,18632.677,20451.769,22314.119,23831.486,25352.216,26509.325,27465.504,29223.145,34618.026,40953.043,48064.832,53645.294,57718.22
Oceania,Hydropower,14068.43,14143.46,14207.22,14220.329,14220.379,14238.379,14238.532,14243.032,14495.192,14504.642,14507.642,14507.642,14510.642
Oceania,Renewable hydropower,13258.43,13333.46,13397.22,13410.329,13410.379,13428.379,13428.532,13433.032,13685.192,13694.642,13697.642,13697.642,13700.642
Oceania,Pumped storage,810,810,810,810,810,810,810,810,810,810,810,810,810
Oceania,Marine,1,1.004,1.04,1,1,1,1,1,0,0.002,0.004,0.004,0.004
Oceania,Wind,2454.758,2801.043,3235.043,3895.054,4531.154,4922.165,5066.44,6149.165,7152.091,8625.406,10951.406,11522.406,11522.406
Oceania,Onshore wind energy,2454.758,2801.043,3235.043,3895.054,4531.154,4922.165,5066.44,6149.165,7152.091,8625.406,10951.406,11522.406,11522.406
Oceania,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceania,Solar,1102.368,2494.435,3830.077,4610.452,5357.776,6078.914,6860.665,7515.081,11631.876,16484.126,21231.163,26232.925,30301.591
Oceania,Solar photovoltaic,1099.368,2491.435,3827.077,4607.452,5354.776,6075.914,6857.665,7512.081,11628.876,16481.126,21228.163,26229.925,30298.591
Oceania,Concentrated solar power,3,3,3,3,3,3,3,3,3,3,3,3,3
Oceania,Bioenergy,1024.021,1029.727,1032.639,1024.551,1035.807,1038.767,1073.767,1089.767,1089.767,1089.767,1091.517,1099.217,1100.477
Oceania,Solid biofuels and renewable municipal waste,752.6,752.6,752.6,752.6,753.6,753.6,829.6,846.6,846.6,846.6,841.35,849.05,849.41
Oceania,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0.36
Oceania,Bagasse,453.3,453.3,453.3,453.3,453.3,453.3,529.3,529.3,529.3,529.3,529.3,537,537
Oceania,Other solid biofuels,299,299,299,299,300,300,300,317,317,317,312,312,312
Oceania,Liquid biofuels,0.421,3.127,3.133,3.139,3.395,3.355,3.355,3.355,3.355,3.355,3.355,3.355,3.355
Oceania,Biogas,271,274,276.906,268.812,278.812,281.812,240.812,239.812,239.812,239.812,246.812,246.812,247.712
Oceania,Geothermal,792.1,792.1,818.1,890.1,1016.1,1040.1,1035.1,1035.1,1059.1,1059.1,1093.1,1093.1,1093.1
American Samoa,Total renewable energy,0,0,2.416,2.416,2.416,2.416,3.92,4.27,5.16,4.81,4.81,4.81,4.81
American Samoa,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,Solar,0,0,2.416,2.416,2.416,2.416,3.92,4.27,5.16,4.81,4.81,4.81,4.81
American Samoa,Solar photovoltaic,0,0,2.416,2.416,2.416,2.416,3.92,4.27,5.16,4.81,4.81,4.81,4.81
American Samoa,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Total renewable energy,11242.1,12888.1,14649.1,16068.1,17370.1,18415.1,19339.1,21024.1,26351.1,32605.1,39629.1,44896.1,48819.36
Australia,Hydropower,8271,8271,8271,8271,8271,8271,8271,8271,8523,8523,8523,8523,8523
Australia,Renewable hydropower,7461,7461,7461,7461,7461,7461,7461,7461,7713,7713,7713,7713,7713
Australia,Pumped storage,810,810,810,810,810,810,810,810,810,810,810,810,810
Australia,Marine,1,1,1,1,1,1,1,1,0,0,0,0,0
Australia,Wind,1864,2127,2561,3221,3797,4181,4324,5407,6409,7881,10207,10555,10555
Australia,Onshore wind energy,1864,2127,2561,3221,3797,4181,4324,5407,6409,7881,10207,10555,10555
Australia,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Solar,1091,2473,3799,4568,5287,5946,6689,7291,11365,16147,20838,25757,29679
Australia,Solar photovoltaic,1088,2470,3796,4565,5284,5943,6686,7288,11362,16144,20835,25754,29676
Australia,Concentrated solar power,3,3,3,3,3,3,3,3,3,3,3,3,3
Australia,Bioenergy,825,826,827,817,824,826,864,864,864,864,871,871,872.26
Australia,Solid biofuels and renewable municipal waste,597,597,597,597,598,598,674,674,674,674,674,674,674.36
Australia,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0.36
Australia,Bagasse,424,424,424,424,424,424,500,500,500,500,500,500,500
Australia,Other solid biofuels,173,173,173,173,174,174,174,174,174,174,174,174,174
Australia,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Biogas,228,229,230,220,226,228,190,190,190,190,197,197,197.9
Australia,Geothermal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Christmas Island,Total renewable energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Total renewable energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Total renewable energy,0.057,0.057,0.057,0.711,1.671,2.897,3.011,3.011,4.833,5.57,5.57,5.57,5.57
Cook Islands,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Solar,0.057,0.057,0.057,0.711,1.671,2.897,3.011,3.011,4.833,5.57,5.57,5.57,5.57
Cook Islands,Solar photovoltaic,0.057,0.057,0.057,0.711,1.671,2.897,3.011,3.011,4.833,5.57,5.57,5.57,5.57
Cook Islands,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,Total renewable energy,146.651,146.688,191.336,190.906,191.47,193.447,195.45,209.956,210.528,210.622,210.974,218.963,219.405
Fiji,Hydropower,94.591,94.621,138.621,137.73,137.73,137.73,137.73,138.43,138.43,138.43,138.43,138.43,138.43
Fiji,Renewable hydropower,94.591,94.621,138.621,137.73,137.73,137.73,137.73,138.43,138.43,138.43,138.43,138.43,138.43
Fiji,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,Wind,10.175,10.175,10.175,10.175,10.175,10.175,10.175,10.175,10.175,10.175,10.175,10.175,10.175
Fiji,Onshore wind energy,10.175,10.175,10.175,10.175,10.175,10.175,10.175,10.175,10.175,10.175,10.175,10.175,10.175
Fiji,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,Solar,0.279,0.28,0.922,1.377,1.941,3.918,5.921,7.727,8.299,8.393,8.745,9.034,9.476
Fiji,Solar photovoltaic,0.279,0.28,0.922,1.377,1.941,3.918,5.921,7.727,8.299,8.393,8.745,9.034,9.476
Fiji,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,Bioenergy,41.606,41.612,41.618,41.624,41.624,41.624,41.624,53.624,53.624,53.624,53.624,61.324,61.324
Fiji,Solid biofuels and renewable municipal waste,41.6,41.6,41.6,41.6,41.6,41.6,41.6,53.6,53.6,53.6,53.6,61.3,61.3
Fiji,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,Bagasse,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3,37,37
Fiji,Other solid biofuels,12,12,12,12,12,12,12,24,24,24,24,24,24
Fiji,Liquid biofuels,0.006,0.012,0.018,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024
Fiji,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
French Polynesia,Total renewable energy,50.558,58.658,61.158,64.558,72.258,75.558,79.258,83.078,85.278,88.878,92.492,93.553,93.553
French Polynesia,Hydropower,47.41,47.41,47.41,47.41,47.41,47.41,47.41,47.63,47.63,47.63,47.63,47.63,47.63
French Polynesia,Renewable hydropower,47.41,47.41,47.41,47.41,47.41,47.41,47.41,47.63,47.63,47.63,47.63,47.63,47.63
French Polynesia,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
French Polynesia,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
French Polynesia,Wind,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248
French Polynesia,Onshore wind energy,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248
French Polynesia,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
French Polynesia,Solar,2.9,11,13.5,16.9,24.6,27.9,31.6,35.2,37.4,41,44.614,45.675,45.675
